date,restaurant_id,restaurant_location,item_id,item_name,category,units_sold,selling_price,discount,promotion_flag,day_of_week,weekend_flag,holiday_flag,weather_condition,temperature,special_event,inventory_available,waste_units,stockout_flag,true_demand
2025-01-02,R03,Hyderabad - Gachibowli,I26,Mango Lassi,Beverages,35,89.0,0.0,0,3,0,0,Cloudy,22.8,0,35,0,1,45
2025-01-02,R03,Hyderabad - Gachibowli,I27,Mineral Water,Beverages,57,30.0,0.0,0,3,0,0,Cloudy,22.8,0,110,53,0,57
2025-01-02,R03,Hyderabad - Gachibowli,I28,Veg Fried Rice,Biryani & Rice,18,179.0,0.0,0,3,0,0,Cloudy,22.8,0,24,6,0,18
2025-01-02,R03,Hyderabad - Gachibowli,I29,Chicken Fried Rice,Biryani & Rice,24,219.0,0.0,0,3,0,0,Cloudy,22.8,0,34,10,0,24
2025-01-02,R03,Hyderabad - Gachibowli,I30,Soup of the Day,Starters,21,129.0,0.0,0,3,0,0,Cloudy,22.8,0,37,16,0,21
2025-01-03,R01,Bengaluru - Koramangala,I01,Chicken Biryani,Biryani & Rice,132,249.0,0.0,0,4,0,0,Cloudy,21.5,0,132,0,1,189
2025-01-03,R01,Bengaluru - Koramangala,I02,Veg Biryani,Biryani & Rice,33,199.0,0.0,0,4,0,0,Cloudy,21.5,0,68,35,0,33
2025-01-03,R01,Bengaluru - Koramangala,I03,Mutton Biryani,Biryani & Rice,17,329.0,0.0,0,4,0,0,Cloudy,21.5,0,43,26,0,17
2025-01-03,R01,Bengaluru - Koramangala,I04,Jeera Rice,Biryani & Rice,23,149.0,0.0,0,4,0,0,Cloudy,21.5,0,38,15,0,23
2025-01-03,R01,Bengaluru - Koramangala,I05,Butter Chicken,Main Course,102,269.0,0.0,0,4,0,0,Cloudy,21.5,0,102,0,1,105
2025-01-03,R01,Bengaluru - Koramangala,I06,Paneer Butter Masala,Main Course,43,229.0,0.0,0,4,0,0,Cloudy,21.5,0,87,44,0,43
2025-01-03,R01,Bengaluru - Koramangala,I07,Dal Makhani,Main Course,55,179.0,0.0,0,4,0,0,Cloudy,21.5,0,55,0,1,66
2025-01-03,R01,Bengaluru - Koramangala,I08,Chicken Tikka Masala,Main Course,44,259.0,0.0,0,4,0,0,Cloudy,21.5,0,67,23,0,44
2025-01-03,R01,Bengaluru - Koramangala,I09,Palak Paneer,Main Course,42,209.0,0.0,0,4,0,0,Cloudy,21.5,0,55,13,0,42
2025-01-03,R01,Bengaluru - Koramangala,I10,Kadai Chicken,Main Course,23,249.0,0.0,0,4,0,0,Cloudy,21.5,0,49,26,0,23
2025-01-03,R01,Bengaluru - Koramangala,I11,Butter Naan,Breads,124,45.0,0.0,0,4,0,0,Cloudy,21.5,0,141,17,0,124
2025-01-03,R01,Bengaluru - Koramangala,I12,Garlic Naan,Breads,91,55.0,0.0,0,4,0,0,Cloudy,21.5,0,91,0,1,145
2025-01-03,R01,Bengaluru - Koramangala,I13,Tandoori Roti,Breads,100,30.0,0.0,0,4,0,0,Cloudy,21.5,0,106,6,0,100
2025-01-03,R01,Bengaluru - Koramangala,I14,Laccha Paratha,Breads,68,50.0,0.0,0,4,0,0,Cloudy,21.5,0,68,0,1,70
2025-01-03,R01,Bengaluru - Koramangala,I15,Chicken 65,Starters,57,219.0,0.0,0,4,0,0,Cloudy,21.5,0,61,4,0,57
2025-01-03,R01,Bengaluru - Koramangala,I16,Paneer Tikka,Starters,38,199.0,0.0,0,4,0,0,Cloudy,21.5,0,52,14,0,38
2025-01-03,R01,Bengaluru - Koramangala,I17,Veg Spring Rolls,Starters,35,159.0,0.0,0,4,0,0,Cloudy,21.5,0,35,0,1,41
2025-01-03,R01,Bengaluru - Koramangala,I18,Chicken Lollipop,Starters,42,229.0,0.0,0,4,0,0,Cloudy,21.5,0,47,5,0,42
2025-01-03,R01,Bengaluru - Koramangala,I19,Gulab Jamun,Desserts,52,89.0,0.0,0,4,0,0,Cloudy,21.5,0,57,5,0,52
2025-01-03,R01,Bengaluru - Koramangala,I20,Rasmalai,Desserts,33,99.0,0.0,0,4,0,0,Cloudy,21.5,0,33,0,1,34
2025-01-03,R01,Bengaluru - Koramangala,I21,Gajar Halwa,Desserts,8,109.0,0.0,0,4,0,0,Cloudy,21.5,0,20,12,0,8
2025-01-03,R01,Bengaluru - Koramangala,I22,Ice Cream Sundae,Desserts,35,129.0,0.0,0,4,0,0,Cloudy,21.5,0,39,4,0,35
2025-01-03,R01,Bengaluru - Koramangala,I23,Masala Chai,Beverages,163,40.0,0.0,0,4,0,0,Cloudy,21.5,0,168,5,0,163
2025-01-03,R01,Bengaluru - Koramangala,I24,Cold Coffee,Beverages,30,99.0,0.0,0,4,0,0,Cloudy,21.5,0,69,39,0,30
2025-01-03,R01,Bengaluru - Koramangala,I25,Fresh Lime Soda,Beverages,32,69.0,0.0,0,4,0,0,Cloudy,21.5,0,55,23,0,32
2025-01-03,R01,Bengaluru - Koramangala,I26,Mango Lassi,Beverages,23,89.0,0.0,0,4,0,0,Cloudy,21.5,0,55,32,0,23
2025-01-03,R01,Bengaluru - Koramangala,I27,Mineral Water,Beverages,99,30.0,0.0,0,4,0,0,Cloudy,21.5,0,110,11,0,99
2025-01-03,R01,Bengaluru - Koramangala,I28,Veg Fried Rice,Biryani & Rice,24,179.0,0.0,0,4,0,0,Cloudy,21.5,0,30,6,0,24
2025-01-03,R01,Bengaluru - Koramangala,I29,Chicken Fried Rice,Biryani & Rice,37,219.0,0.0,0,4,0,0,Cloudy,21.5,0,37,0,1,42
2025-01-03,R01,Bengaluru - Koramangala,I30,Soup of the Day,Starters,40,129.0,0.0,0,4,0,0,Cloudy,21.5,0,43,3,0,40
2025-01-03,R02,Pune - Kalyani Nagar,I01,Chicken Biryani,Biryani & Rice,45,249.0,0.0,0,4,0,0,Cloudy,21.5,0,81,36,0,45
2025-01-03,R02,Pune - Kalyani Nagar,I02,Veg Biryani,Biryani & Rice,55,199.0,0.0,0,4,0,0,Cloudy,21.5,0,56,1,0,55
2025-01-03,R02,Pune - Kalyani Nagar,I03,Mutton Biryani,Biryani & Rice,25,329.0,0.0,0,4,0,0,Cloudy,21.5,0,35,10,0,25
2025-01-03,R02,Pune - Kalyani Nagar,I04,Jeera Rice,Biryani & Rice,16,149.0,0.0,0,4,0,0,Cloudy,21.5,0,27,11,0,16
2025-01-03,R02,Pune - Kalyani Nagar,I05,Butter Chicken,Main Course,56,269.0,0.0,0,4,0,0,Cloudy,21.5,0,62,6,0,56
2025-01-03,R02,Pune - Kalyani Nagar,I06,Paneer Butter Masala,Main Course,35,229.0,0.0,0,4,0,0,Cloudy,21.5,0,56,21,0,35
2025-01-03,R02,Pune - Kalyani Nagar,I07,Dal Makhani,Main Course,31,179.0,0.0,0,4,0,0,Cloudy,21.5,0,42,11,0,31
2025-01-03,R02,Pune - Kalyani Nagar,I08,Chicken Tikka Masala,Main Course,38,259.0,0.0,0,4,0,0,Cloudy,21.5,0,60,22,0,38
2025-01-03,R02,Pune - Kalyani Nagar,I09,Palak Paneer,Main Course,25,209.0,0.0,0,4,0,0,Cloudy,21.5,0,37,12,0,25
2025-01-03,R02,Pune - Kalyani Nagar,I10,Kadai Chicken,Main Course,33,249.0,0.0,0,4,0,0,Cloudy,21.5,0,39,6,0,33
2025-01-03,R02,Pune - Kalyani Nagar,I11,Butter Naan,Breads,95,45.0,0.0,0,4,0,0,Cloudy,21.5,0,95,0,1,106
2025-01-03,R02,Pune - Kalyani Nagar,I12,Garlic Naan,Breads,64,55.0,0.0,0,4,0,0,Cloudy,21.5,0,83,19,0,64
2025-01-03,R02,Pune - Kalyani Nagar,I13,Tandoori Roti,Breads,73,30.0,0.0,0,4,0,0,Cloudy,21.5,0,81,8,0,73
2025-01-03,R02,Pune - Kalyani Nagar,I14,Laccha Paratha,Breads,34,50.0,0.0,0,4,0,0,Cloudy,21.5,0,40,6,0,34
2025-01-03,R02,Pune - Kalyani Nagar,I15,Chicken 65,Starters,35,219.0,0.0,0,4,0,0,Cloudy,21.5,0,63,28,0,35
2025-01-03,R02,Pune - Kalyani Nagar,I16,Paneer Tikka,Starters,36,199.0,0.0,0,4,0,0,Cloudy,21.5,0,44,8,0,36
2025-01-03,R02,Pune - Kalyani Nagar,I17,Veg Spring Rolls,Starters,25,159.0,0.0,0,4,0,0,Cloudy,21.5,0,33,8,0,25
2025-01-03,R02,Pune - Kalyani Nagar,I18,Chicken Lollipop,Starters,28,229.0,0.0,0,4,0,0,Cloudy,21.5,0,33,5,0,28
2025-01-03,R02,Pune - Kalyani Nagar,I19,Gulab Jamun,Desserts,23,89.0,0.0,0,4,0,0,Cloudy,21.5,0,48,25,0,23
2025-01-03,R02,Pune - Kalyani Nagar,I20,Rasmalai,Desserts,23,99.0,0.0,0,4,0,0,Cloudy,21.5,0,29,6,0,23
2025-01-03,R02,Pune - Kalyani Nagar,I21,Gajar Halwa,Desserts,19,109.0,0.0,0,4,0,0,Cloudy,21.5,0,23,4,0,19
2025-01-03,R02,Pune - Kalyani Nagar,I22,Ice Cream Sundae,Desserts,17,129.0,0.0,0,4,0,0,Cloudy,21.5,0,24,7,0,17
2025-01-03,R02,Pune - Kalyani Nagar,I23,Masala Chai,Beverages,115,40.0,0.0,0,4,0,0,Cloudy,21.5,0,154,39,0,115
2025-01-03,R02,Pune - Kalyani Nagar,I24,Cold Coffee,Beverages,28,99.0,0.0,0,4,0,0,Cloudy,21.5,0,55,27,0,28
2025-01-03,R02,Pune - Kalyani Nagar,I25,Fresh Lime Soda,Beverages,36,69.0,0.0,0,4,0,0,Cloudy,21.5,0,48,12,0,36
2025-01-03,R02,Pune - Kalyani Nagar,I26,Mango Lassi,Beverages,22,89.0,0.0,0,4,0,0,Cloudy,21.5,0,37,15,0,22
2025-01-03,R02,Pune - Kalyani Nagar,I27,Mineral Water,Beverages,63,30.0,0.0,0,4,0,0,Cloudy,21.5,0,82,19,0,63
2025-01-03,R02,Pune - Kalyani Nagar,I28,Veg Fried Rice,Biryani & Rice,18,179.0,0.0,0,4,0,0,Cloudy,21.5,0,28,10,0,18
2025-01-03,R02,Pune - Kalyani Nagar,I29,Chicken Fried Rice,Biryani & Rice,21,219.0,0.0,0,4,0,0,Cloudy,21.5,0,28,7,0,21
2025-01-03,R02,Pune - Kalyani Nagar,I30,Soup of the Day,Starters,22,129.0,0.0,0,4,0,0,Cloudy,21.5,0,29,7,0,22
2025-01-03,R03,Hyderabad - Gachibowli,I01,Chicken Biryani,Biryani & Rice,44,249.0,0.0,0,4,0,0,Cloudy,21.5,0,107,63,0,44
2025-01-03,R03,Hyderabad - Gachibowli,I02,Veg Biryani,Biryani & Rice,47,199.0,0.0,0,4,0,0,Cloudy,21.5,0,50,3,0,47
2025-01-03,R03,Hyderabad - Gachibowli,I03,Mutton Biryani,Biryani & Rice,31,329.0,0.0,0,4,0,0,Cloudy,21.5,0,39,8,0,31
2025-01-03,R03,Hyderabad - Gachibowli,I04,Jeera Rice,Biryani & Rice,30,149.0,0.0,0,4,0,0,Cloudy,21.5,0,30,0,1,33
2025-01-03,R03,Hyderabad - Gachibowli,I05,Butter Chicken,Main Course,58,269.0,0.0,0,4,0,0,Cloudy,21.5,0,74,16,0,58
2025-01-03,R03,Hyderabad - Gachibowli,I06,Paneer Butter Masala,Main Course,47,229.0,0.0,0,4,0,0,Cloudy,21.5,0,86,39,0,47
2025-01-03,R03,Hyderabad - Gachibowli,I07,Dal Makhani,Main Course,43,179.0,0.0,0,4,0,0,Cloudy,21.5,0,45,2,0,43
2025-01-03,R03,Hyderabad - Gachibowli,I08,Chicken Tikka Masala,Main Course,40,259.0,0.0,0,4,0,0,Cloudy,21.5,0,83,43,0,40
2025-01-03,R03,Hyderabad - Gachibowli,I09,Palak Paneer,Main Course,30,209.0,0.0,0,4,0,0,Cloudy,21.5,0,38,8,0,30
2025-01-03,R03,Hyderabad - Gachibowli,I10,Kadai Chicken,Main Course,41,249.0,0.0,0,4,0,0,Cloudy,21.5,0,42,1,0,41
2025-01-03,R03,Hyderabad - Gachibowli,I11,Butter Naan,Breads,64,45.0,0.0,0,4,0,0,Cloudy,21.5,0,101,37,0,64
2025-01-03,R03,Hyderabad - Gachibowli,I12,Garlic Naan,Breads,76,55.0,0.0,0,4,0,0,Cloudy,21.5,0,76,0,1,85
2025-01-03,R03,Hyderabad - Gachibowli,I13,Tandoori Roti,Breads,56,30.0,0.0,0,4,0,0,Cloudy,21.5,0,95,39,0,56
2025-01-03,R03,Hyderabad - Gachibowli,I14,Laccha Paratha,Breads,34,50.0,0.0,0,4,0,0,Cloudy,21.5,0,53,19,0,34
2025-01-03,R03,Hyderabad - Gachibowli,I15,Chicken 65,Starters,20,219.0,0.0,0,4,0,0,Cloudy,21.5,0,61,41,0,20
2025-01-03,R03,Hyderabad - Gachibowli,I16,Paneer Tikka,Starters,47,199.0,0.0,0,4,0,0,Cloudy,21.5,0,52,5,0,47
2025-01-03,R03,Hyderabad - Gachibowli,I17,Veg Spring Rolls,Starters,26,159.0,0.0,0,4,0,0,Cloudy,21.5,0,37,11,0,26
2025-01-03,R03,Hyderabad - Gachibowli,I18,Chicken Lollipop,Starters,22,229.0,0.0,0,4,0,0,Cloudy,21.5,0,40,18,0,22
2025-01-03,R03,Hyderabad - Gachibowli,I19,Gulab Jamun,Desserts,40,89.0,0.0,0,4,0,0,Cloudy,21.5,0,49,9,0,40
2025-01-03,R03,Hyderabad - Gachibowli,I20,Rasmalai,Desserts,28,99.0,0.0,0,4,0,0,Cloudy,21.5,0,28,0,1,32
2025-01-03,R03,Hyderabad - Gachibowli,I21,Gajar Halwa,Desserts,10,109.0,0.0,0,4,0,0,Cloudy,21.5,0,23,13,0,10
2025-01-03,R03,Hyderabad - Gachibowli,I22,Ice Cream Sundae,Desserts,27,129.0,0.0,0,4,0,0,Cloudy,21.5,0,32,5,0,27
2025-01-03,R03,Hyderabad - Gachibowli,I23,Masala Chai,Beverages,71,40.0,0.0,0,4,0,0,Cloudy,21.5,0,172,101,0,71
2025-01-03,R03,Hyderabad - Gachibowli,I24,Cold Coffee,Beverages,58,99.0,0.0,0,4,0,0,Cloudy,21.5,0,66,8,0,58
2025-01-03,R03,Hyderabad - Gachibowli,I25,Fresh Lime Soda,Beverages,34,69.0,0.0,0,4,0,0,Cloudy,21.5,0,44,10,0,34
2025-01-03,R03,Hyderabad - Gachibowli,I26,Mango Lassi,Beverages,49,89.0,0.0,0,4,0,0,Cloudy,21.5,0,52,3,0,49
2025-01-03,R03,Hyderabad - Gachibowli,I27,Mineral Water,Beverages,75,30.0,0.0,0,4,0,0,Cloudy,21.5,0,90,15,0,75
2025-01-03,R03,Hyderabad - Gachibowli,I28,Veg Fried Rice,Biryani & Rice,20,179.0,0.0,0,4,0,0,Cloudy,21.5,0,20,0,1,22
2025-01-03,R03,Hyderabad - Gachibowli,I29,Chicken Fried Rice,Biryani & Rice,19,219.0,0.0,0,4,0,0,Cloudy,21.5,0,29,10,0,19
2025-01-03,R03,Hyderabad - Gachibowli,I30,Soup of the Day,Starters,35,129.0,0.0,0,4,0,0,Cloudy,21.5,0,35,0,1,48
2025-01-04,R01,Bengaluru - Koramangala,I01,Chicken Biryani,Biryani & Rice,118,249.0,0.0,0,5,1,0,Pleasant,21.5,0,118,0,1,163
2025-01-04,R01,Bengaluru - Koramangala,I02,Veg Biryani,Biryani & Rice,90,199.0,0.0,0,5,1,0,Pleasant,21.5,0,90,0,1,94
2025-01-04,R01,Bengaluru - Koramangala,I03,Mutton Biryani,Biryani & Rice,59,329.0,0.0,0,5,1,0,Pleasant,21.5,0,59,0,1,60
2025-01-04,R01,Bengaluru - Koramangala,I04,Jeera Rice,Biryani & Rice,37,149.0,0.0,0,5,1,0,Pleasant,21.5,0,45,8,0,37
2025-01-04,R01,Bengaluru - Koramangala,I05,Butter Chicken,Main Course,105,269.0,0.0,0,5,1,0,Pleasant,21.5,0,105,0,1,151
2025-01-04,R01,Bengaluru - Koramangala,I06,Paneer Butter Masala,Main Course,65,229.0,0.0,0,5,1,0,Pleasant,21.5,0,92,27,0,65
2025-01-04,R01,Bengaluru - Koramangala,I07,Dal Makhani,Main Course,66,179.0,0.0,0,5,1,0,Pleasant,21.5,0,66,0,1,82
2025-01-04,R01,Bengaluru - Koramangala,I08,Chicken Tikka Masala,Main Course,69,259.0,0.0,0,5,1,0,Pleasant,21.5,0,92,23,0,69
2025-01-04,R01,Bengaluru - Koramangala,I09,Palak Paneer,Main Course,25,209.0,0.0,0,5,1,0,Pleasant,21.5,0,55,30,0,25
2025-01-04,R01,Bengaluru - Koramangala,I10,Kadai Chicken,Main Course,46,249.0,0.0,0,5,1,0,Pleasant,21.5,0,65,19,0,46
2025-01-04,R01,Bengaluru - Koramangala,I11,Butter Naan,Breads,179,45.0,0.0,0,5,1,0,Pleasant,21.5,0,179,0,1,197
2025-01-04,R01,Bengaluru - Koramangala,I12,Garlic Naan,Breads,102,55.0,0.0,0,5,1,0,Pleasant,21.5,0,103,1,0,102
2025-01-04,R01,Bengaluru - Koramangala,I13,Tandoori Roti,Breads,75,30.0,0.0,0,5,1,0,Pleasant,21.5,0,103,28,0,75
2025-01-04,R01,Bengaluru - Koramangala,I14,Laccha Paratha,Breads,62,50.0,0.0,0,5,1,0,Pleasant,21.5,0,74,12,0,62
2025-01-04,R01,Bengaluru - Koramangala,I15,Chicken 65,Starters,68,219.0,0.0,0,5,1,0,Pleasant,21.5,0,94,26,0,68
2025-01-04,R01,Bengaluru - Koramangala,I16,Paneer Tikka,Starters,66,199.0,0.0,0,5,1,0,Pleasant,21.5,0,67,1,0,66
2025-01-04,R01,Bengaluru - Koramangala,I17,Veg Spring Rolls,Starters,42,159.0,0.0,0,5,1,0,Pleasant,21.5,0,51,9,0,42
2025-01-04,R01,Bengaluru - Koramangala,I18,Chicken Lollipop,Starters,39,229.0,0.0,0,5,1,0,Pleasant,21.5,0,54,15,0,39
2025-01-04,R01,Bengaluru - Koramangala,I19,Gulab Jamun,Desserts,68,89.0,0.0,0,5,1,0,Pleasant,21.5,0,72,4,0,68
2025-01-04,R01,Bengaluru - Koramangala,I20,Rasmalai,Desserts,34,99.0,0.0,0,5,1,0,Pleasant,21.5,0,50,16,0,34
2025-01-04,R01,Bengaluru - Koramangala,I21,Gajar Halwa,Desserts,22,109.0,0.0,0,5,1,0,Pleasant,21.5,0,34,12,0,22
2025-01-04,R01,Bengaluru - Koramangala,I22,Ice Cream Sundae,Desserts,41,129.0,0.0,0,5,1,0,Pleasant,21.5,0,41,0,1,44
2025-01-04,R01,Bengaluru - Koramangala,I23,Masala Chai,Beverages,112,40.0,0.0,0,5,1,0,Pleasant,21.5,0,178,66,0,112
2025-01-04,R01,Bengaluru - Koramangala,I24,Cold Coffee,Beverages,57,99.0,0.0,0,5,1,0,Pleasant,21.5,0,75,18,0,57
2025-01-04,R01,Bengaluru - Koramangala,I25,Fresh Lime Soda,Beverages,54,69.0,0.0,0,5,1,0,Pleasant,21.5,0,73,19,0,54
2025-01-04,R01,Bengaluru - Koramangala,I26,Mango Lassi,Beverages,34,89.0,0.0,0,5,1,0,Pleasant,21.5,0,49,15,0,34
2025-01-04,R01,Bengaluru - Koramangala,I27,Mineral Water,Beverages,82,30.0,0.0,0,5,1,0,Pleasant,21.5,0,86,4,0,82
2025-01-04,R01,Bengaluru - Koramangala,I28,Veg Fried Rice,Biryani & Rice,22,179.0,0.0,0,5,1,0,Pleasant,21.5,0,38,16,0,22
2025-01-04,R01,Bengaluru - Koramangala,I29,Chicken Fried Rice,Biryani & Rice,28,219.0,0.0,0,5,1,0,Pleasant,21.5,0,46,18,0,28
2025-01-04,R01,Bengaluru - Koramangala,I30,Soup of the Day,Starters,32,129.0,0.0,0,5,1,0,Pleasant,21.5,0,38,6,0,32
2025-01-04,R02,Pune - Kalyani Nagar,I01,Chicken Biryani,Biryani & Rice,113,249.0,0.0,0,5,1,0,Pleasant,21.5,0,130,17,0,113
2025-01-04,R02,Pune - Kalyani Nagar,I02,Veg Biryani,Biryani & Rice,62,199.0,0.0,0,5,1,0,Pleasant,21.5,0,74,12,0,62
2025-01-04,R02,Pune - Kalyani Nagar,I03,Mutton Biryani,Biryani & Rice,45,329.0,0.0,0,5,1,0,Pleasant,21.5,0,50,5,0,45
2025-01-04,R02,Pune - Kalyani Nagar,I04,Jeera Rice,Biryani & Rice,23,149.0,0.0,0,5,1,0,Pleasant,21.5,0,30,7,0,23
2025-01-04,R02,Pune - Kalyani Nagar,I05,Butter Chicken,Main Course,65,269.0,0.0,0,5,1,0,Pleasant,21.5,0,103,38,0,65
2025-01-04,R02,Pune - Kalyani Nagar,I06,Paneer Butter Masala,Main Course,71,229.0,0.0,0,5,1,0,Pleasant,21.5,0,87,16,0,71
2025-01-04,R02,Pune - Kalyani Nagar,I07,Dal Makhani,Main Course,35,179.0,0.0,0,5,1,0,Pleasant,21.5,0,49,14,0,35
2025-01-04,R02,Pune - Kalyani Nagar,I08,Chicken Tikka Masala,Main Course,30,259.0,0.0,0,5,1,0,Pleasant,21.5,0,78,48,0,30
2025-01-04,R02,Pune - Kalyani Nagar,I09,Palak Paneer,Main Course,30,209.0,0.0,0,5,1,0,Pleasant,21.5,0,41,11,0,30
2025-01-04,R02,Pune - Kalyani Nagar,I10,Kadai Chicken,Main Course,38,249.0,0.0,0,5,1,0,Pleasant,21.5,0,60,22,0,38
2025-01-04,R02,Pune - Kalyani Nagar,I11,Butter Naan,Breads,112,45.0,0.0,0,5,1,0,Pleasant,21.5,0,112,0,1,135
2025-01-04,R02,Pune - Kalyani Nagar,I12,Garlic Naan,Breads,69,55.0,0.0,0,5,1,0,Pleasant,21.5,0,92,23,0,69
2025-01-04,R02,Pune - Kalyani Nagar,I13,Tandoori Roti,Breads,71,30.0,0.0,0,5,1,0,Pleasant,21.5,0,71,0,1,76
2025-01-04,R02,Pune - Kalyani Nagar,I14,Laccha Paratha,Breads,17,50.0,0.0,0,5,1,0,Pleasant,21.5,0,67,50,0,17
2025-01-04,R02,Pune - Kalyani Nagar,I15,Chicken 65,Starters,65,219.0,0.0,0,5,1,0,Pleasant,21.5,0,71,6,0,65
2025-01-04,R02,Pune - Kalyani Nagar,I16,Paneer Tikka,Starters,34,199.0,0.0,0,5,1,0,Pleasant,21.5,0,49,15,0,34
2025-01-04,R02,Pune - Kalyani Nagar,I17,Veg Spring Rolls,Starters,34,159.0,0.0,0,5,1,0,Pleasant,21.5,0,36,2,0,34
2025-01-04,R02,Pune - Kalyani Nagar,I18,Chicken Lollipop,Starters,39,229.0,0.0,0,5,1,0,Pleasant,21.5,0,40,1,0,39
2025-01-04,R02,Pune - Kalyani Nagar,I19,Gulab Jamun,Desserts,47,89.0,0.0,0,5,1,0,Pleasant,21.5,0,59,12,0,47
2025-01-04,R02,Pune - Kalyani Nagar,I20,Rasmalai,Desserts,20,99.0,0.0,0,5,1,0,Pleasant,21.5,0,46,26,0,20
2025-01-04,R02,Pune - Kalyani Nagar,I21,Gajar Halwa,Desserts,18,109.0,0.0,0,5,1,0,Pleasant,21.5,0,21,3,0,18
2025-01-04,R02,Pune - Kalyani Nagar,I22,Ice Cream Sundae,Desserts,17,129.0,0.0,0,5,1,0,Pleasant,21.5,0,32,15,0,17
2025-01-04,R02,Pune - Kalyani Nagar,I23,Masala Chai,Beverages,58,40.0,0.0,0,5,1,0,Pleasant,21.5,0,107,49,0,58
2025-01-04,R02,Pune - Kalyani Nagar,I24,Cold Coffee,Beverages,61,99.0,0.0,0,5,1,0,Pleasant,21.5,0,62,1,0,61
2025-01-04,R02,Pune - Kalyani Nagar,I25,Fresh Lime Soda,Beverages,52,69.0,0.0,0,5,1,0,Pleasant,21.5,0,59,7,0,52
2025-01-04,R02,Pune - Kalyani Nagar,I26,Mango Lassi,Beverages,15,89.0,0.0,0,5,1,0,Pleasant,21.5,0,52,37,0,15
2025-01-04,R02,Pune - Kalyani Nagar,I27,Mineral Water,Beverages,78,30.0,0.0,0,5,1,0,Pleasant,21.5,0,88,10,0,78
2025-01-04,R02,Pune - Kalyani Nagar,I28,Veg Fried Rice,Biryani & Rice,18,179.0,0.0,0,5,1,0,Pleasant,21.5,0,23,5,0,18
2025-01-04,R02,Pune - Kalyani Nagar,I29,Chicken Fried Rice,Biryani & Rice,36,219.0,0.0,0,5,1,0,Pleasant,21.5,0,36,0,1,42
2025-01-04,R02,Pune - Kalyani Nagar,I30,Soup of the Day,Starters,26,129.0,0.0,0,5,1,0,Pleasant,21.5,0,31,5,0,26
2025-01-04,R03,Hyderabad - Gachibowli,I01,Chicken Biryani,Biryani & Rice,164,249.0,0.0,0,5,1,0,Pleasant,21.5,0,185,21,0,164
2025-01-04,R03,Hyderabad - Gachibowli,I02,Veg Biryani,Biryani & Rice,43,199.0,0.0,0,5,1,0,Pleasant,21.5,0,78,35,0,43
2025-01-04,R03,Hyderabad - Gachibowli,I03,Mutton Biryani,Biryani & Rice,63,329.0,0.0,0,5,1,0,Pleasant,21.5,0,63,0,1,78
2025-01-04,R03,Hyderabad - Gachibowli,I04,Jeera Rice,Biryani & Rice,27,149.0,0.0,0,5,1,0,Pleasant,21.5,0,44,17,0,27
2025-01-04,R03,Hyderabad - Gachibowli,I05,Butter Chicken,Main Course,81,269.0,0.0,0,5,1,0,Pleasant,21.5,0,82,1,0,81
2025-01-04,R03,Hyderabad - Gachibowli,I06,Paneer Butter Masala,Main Course,25,229.0,0.0,0,5,1,0,Pleasant,21.5,0,78,53,0,25
2025-01-04,R03,Hyderabad - Gachibowli,I07,Dal Makhani,Main Course,54,179.0,0.0,0,5,1,0,Pleasant,21.5,0,69,15,0,54
2025-01-04,R03,Hyderabad - Gachibowli,I08,Chicken Tikka Masala,Main Course,27,259.0,0.0,0,5,1,0,Pleasant,21.5,0,100,73,0,27
2025-01-04,R03,Hyderabad - Gachibowli,I09,Palak Paneer,Main Course,47,209.0,0.0,0,5,1,0,Pleasant,21.5,0,47,0,0,47
2025-01-04,R03,Hyderabad - Gachibowli,I10,Kadai Chicken,Main Course,58,249.0,0.0,0,5,1,0,Pleasant,21.5,0,77,19,0,58
2025-01-04,R03,Hyderabad - Gachibowli,I11,Butter Naan,Breads,127,45.0,0.0,0,5,1,0,Pleasant,21.5,0,150,23,0,127
2025-01-04,R03,Hyderabad - Gachibowli,I12,Garlic Naan,Breads,48,55.0,0.0,0,5,1,0,Pleasant,21.5,0,95,47,0,48
2025-01-04,R03,Hyderabad - Gachibowli,I13,Tandoori Roti,Breads,71,30.0,0.0,0,5,1,0,Pleasant,21.5,0,106,35,0,71
2025-01-04,R03,Hyderabad - Gachibowli,I14,Laccha Paratha,Breads,26,50.0,0.0,0,5,1,0,Pleasant,21.5,0,50,24,0,26
2025-01-04,R03,Hyderabad - Gachibowli,I15,Chicken 65,Starters,36,219.0,0.0,0,5,1,0,Pleasant,21.5,0,80,44,0,36
2025-01-04,R03,Hyderabad - Gachibowli,I16,Paneer Tikka,Starters,38,199.0,0.0,0,5,1,0,Pleasant,21.5,0,58,20,0,38
2025-01-04,R03,Hyderabad - Gachibowli,I17,Veg Spring Rolls,Starters,18,159.0,0.0,0,5,1,0,Pleasant,21.5,0,28,10,0,18
2025-01-04,R03,Hyderabad - Gachibowli,I18,Chicken Lollipop,Starters,22,229.0,0.0,0,5,1,0,Pleasant,21.5,0,57,35,0,22
2025-01-04,R03,Hyderabad - Gachibowli,I19,Gulab Jamun,Desserts,38,89.0,0.0,0,5,1,0,Pleasant,21.5,0,54,16,0,38
2025-01-04,R03,Hyderabad - Gachibowli,I20,Rasmalai,Desserts,38,99.0,0.0,0,5,1,0,Pleasant,21.5,0,49,11,0,38
